# 2018-04-05
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE64398_TAU_8m_Hipp_rep4	Microglia	-2.4873996908461	0.26214624049182	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,GFP,rep1	Microglia_activation	4.54939395915268	0.511760140028377	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	Microglia_activation	-0.821402696112971	0.253352362508312	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	Microglia_activation	1.13908317811952	0.347678182333051	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	Microglia_activation	2.47275621138414	0.411845848060345	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	Microglia_activation	0.165291738141456	0.300825676471358	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	Microglia_activation	-3.48061879271033	0.125408192290362	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE15056_wt_rep1	Microglia_activation	-0.872715725389698	0.250883513526622	WT	NA	NA	mixed_model
GSE15056_wt_rep2	Microglia_activation	-1.39833863920821	0.225593960096909	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	Microglia_activation	0.488734492222017	0.316387636568094	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE15056_Tg2576_rep2	Microglia_activation	1.11709358385749	0.346620186183402	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE1556_12moControl.1	Microglia_activation	0.0595204325314561	0.295736649691453	WT	NA	NA	mixed_model
GSE1556_12moControl.2	Microglia_activation	-2.15389553310309	0.189241480144066	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	Microglia_activation	-0.438866388276909	0.27175751978265	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE1556_12moAPPSw.2	Microglia_activation	-0.121321040943561	0.287035735051849	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_eIF2+_S51A1	Microglia_activation	-4.64608220549706	0.0693336786548668	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	Microglia_activation	-5.88006963324172	0.00996223542985284	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	Microglia_activation	-4.45621877011175	0.0784686713792963	WT	NA	NA	mixed_model
GSE50521_WT1	Microglia_activation	-4.66475494619306	0.0684352679100228	WT	NA	NA	mixed_model
GSE50521_WT2	Microglia_activation	-6.08712663918446	-1.28200093696141e-16	WT	NA	NA	mixed_model
GSE50521_WT3	Microglia_activation	-5.6380499450796	0.02160664756241	WT	NA	NA	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	Microglia_activation	5.1170993213602	0.539074426967623	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	Microglia_activation	5.21205308876012	0.543642984218234	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	Microglia_activation	7.60535270231428	0.658792984073808	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD1	Microglia_activation	2.59603189819143	0.417777071730655	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD2	Microglia_activation	5.63569989750321	0.5640261112155	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE50521_5xFAD3	Microglia_activation	3.13723017930315	0.443816010457305	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE52022_4mon_WT_rep1	Microglia_activation	-0.250780486915893	0.280806989139473	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	Microglia_activation	-3.63040295842752	0.118201553153741	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	Microglia_activation	1.8138017887293	0.380141250255789	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE52022_4mon_5XFAD_rep2	Microglia_activation	1.16105032000406	0.348735098220434	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_WT_rep1	Microglia_activation	-4.35893385073672	0.0831493884899083	WT	NA	NA	mixed_model
GSE53480_WT_rep2	Microglia_activation	-3.80629266029604	0.109738885533668	WT	NA	NA	mixed_model
GSE53480_WT_rep3	Microglia_activation	-3.37050428248707	0.130706185807135	WT	NA	NA	mixed_model
GSE53480_WT_rep4	Microglia_activation	-4.96871844994518	0.0538105225522202	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	Microglia_activation	2.41430538192612	0.409033574592564	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep2	Microglia_activation	3.86742777665661	0.478948366119589	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep3	Microglia_activation	3.68349305133711	0.470098624334639	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE53480_Tg4510_rep4	Microglia_activation	4.96965637177184	0.531980431912573	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_VH_rep1	Microglia_activation	-0.187320226707783	0.283860283809482	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	Microglia_activation	-0.315638865930752	0.277686426092583	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	Microglia_activation	0.426855288818065	0.313410412060693	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	Microglia_activation	-0.42375512435762	0.272484575445998	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	Microglia_activation	-0.500156996158021	0.268808614660747	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	Microglia_activation	-0.120415226352192	0.287079316954205	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep2	Microglia_activation	0.199887200336737	0.302490184936671	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep3	Microglia_activation	-0.761176768402635	0.256250042150206	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep4	Microglia_activation	-0.761830732062977	0.2562185776754	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE63617_15m_hp_AD11_rep5	Microglia_activation	0.0733157745927469	0.296400391760088	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia_activation	-2.23205200101818	0.185481099614121	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia_activation	-2.7606667720358	0.160047597489438	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia_activation	-0.776473479154609	0.255514063992308	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia_activation	-2.13391588087818	0.190202770965234	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia_activation	-2.52484039664566	0.171394027722545	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia_activation	-2.52627307677293	0.171325096479873	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia_activation	-4.34590417194633	0.0837762918255101	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia_activation	-4.8283014953217	0.0605664724604737	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia_activation	-2.85366311604512	0.155573218711872	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia_activation	-2.41488122291498	0.176684547458352	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia_activation	-3.38210092148713	0.130148231018851	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia_activation	-3.88399344572854	0.106000429478831	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia_activation	-2.37121316171476	0.178785570335898	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia_activation	-4.3418229550251	0.0839726534198664	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia_activation	-1.86843943175691	0.202975769759386	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia_activation	-2.39419760061135	0.177679708737695	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia_activation	-4.75697053888578	0.063998453804045	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia_activation	-2.32566672340755	0.180976968493819	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia_activation	-4.20662956365273	0.0904772794636924	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia_activation	-4.37678154669508	0.0822906735277747	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia_activation	-1.72939513845079	0.209665676139449	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia_activation	-4.66552808295921	0.0683980696010413	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia_activation	-2.99881752872013	0.148589333157426	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia_activation	-2.99978459186574	0.148542804373296	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia_activation	-2.88627219181591	0.154004282232281	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia_activation	-3.91238373144512	0.104634473717317	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia_activation	3.69204800381103	0.470510232965066	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia_activation	5.52061495969017	0.558488973074709	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia_activation	6.21279281506575	0.591792066216552	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia_activation	8.09016035928424	0.682118773002997	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia_activation	10.9164484964964	0.818101362374032	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia_activation	9.29966145302482	0.740312093212795	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia_activation	10.934270762354	0.818958853805235	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	Microglia_activation	-0.442842917922791	0.271566195058592	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	Microglia_activation	0.369415632632562	0.310646789669244	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	Microglia_activation	-1.24311365205548	0.233062376147699	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	Microglia_activation	1.55554820198129	0.36771576858675	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_18m_Hipp_rep3	Microglia_activation	14.697064559738	0.999999999999999	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia_activation	0.958827659918672	0.339005460047366	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia_activation	-1.50560540091446	0.220432981703301	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia_activation	2.00517384885149	0.389348828183195	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia_activation	-1.09886058522706	0.240002894806703	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia_activation	0.311751662821861	0.307872374766166	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia_activation	2.3550484500288	0.406182516722177	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia_activation	1.01384976339522	0.341652765537867	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia_activation	-3.63511112356427	0.117975026891944	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep1	Microglia_activation	9.25618622226868	0.738220348081121	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep2	Microglia_activation	7.00482566659232	0.629899531835307	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep3	Microglia_activation	12.080744620054	0.874119713649491	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_ho_TASTPM_8m_Hipp_rep4	Microglia_activation	9.62777069841376	0.756098574497954	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep1	Microglia_activation	-4.60997744948569	0.0710708045148925	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep2	Microglia_activation	-4.63233327514592	0.0699951876940953	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAS10_8m_Hipp_rep3	Microglia_activation	-3.10844512299938	0.143314766866632	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep1	Microglia_activation	-1.41476833504464	0.22480347007114	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep2	Microglia_activation	-3.57508120370894	0.120863275911634	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep3	Microglia_activation	-2.60815319643481	0.167385558064439	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE64398_TAU_8m_Hipp_rep4	Microglia_activation	-1.32068886014516	0.229329962057239	Disease	1.6993716377275e-10	1.6993716377275e-10	mixed_model
GSE14499_Hippocampus,GFP,rep1	Microglia_deactivation	4.69924937993421	0.5230797751745	WT	NA	NA	mixed_model
GSE14499_Hippocampus,GFP,rep2	Microglia_deactivation	-1.36720944258044	0.258338367304204	WT	NA	NA	mixed_model
GSE14499_Hippocampus,APP,GFP,rep1	Microglia_deactivation	-0.152644310595221	0.311342218875499	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep2	Microglia_deactivation	4.17451903652554	0.500180443961585	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep3	Microglia_deactivation	1.66083869834142	0.390482959624109	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE14499_Hippocampus,APP,GFP,rep4	Microglia_deactivation	-4.49324547487573	0.121917564912592	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE15056_wt_rep1	Microglia_deactivation	-1.24621106823081	0.263618759195509	WT	NA	NA	mixed_model
GSE15056_wt_rep2	Microglia_deactivation	-1.99310754523035	0.231024055985728	WT	NA	NA	mixed_model
GSE15056_Tg2576_rep1	Microglia_deactivation	0.764987707909031	0.351387853337578	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE15056_Tg2576_rep2	Microglia_deactivation	2.02392146549387	0.406327960103241	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE1556_12moControl.1	Microglia_deactivation	-1.56403873426629	0.249748699869616	WT	NA	NA	mixed_model
GSE1556_12moControl.2	Microglia_deactivation	-1.18977746448425	0.2660815323131	WT	NA	NA	mixed_model
GSE1556_12moAPPSw.1	Microglia_deactivation	0.830255225242308	0.35423614011122	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE1556_12moAPPSw.2	Microglia_deactivation	-0.132663003760166	0.312214206876632	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_eIF2+_S51A1	Microglia_deactivation	-6.63097061220081	0.0286268364904759	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A2	Microglia_deactivation	-6.41249761687558	0.0381610392364638	WT	NA	NA	mixed_model
GSE50521_eIF2+_S51A3	Microglia_deactivation	-6.18281582392644	0.0481843960260716	WT	NA	NA	mixed_model
GSE50521_WT1	Microglia_deactivation	-5.61513814912173	0.0729579568860857	WT	NA	NA	mixed_model
GSE50521_WT2	Microglia_deactivation	-7.286944780297	-7.75205477036295e-17	WT	NA	NA	mixed_model
GSE50521_WT3	Microglia_deactivation	-6.74866337907917	0.0234907019330484	WT	NA	NA	mixed_model
GSE50521_5xFAD;eIF2+_S51A1	Microglia_deactivation	5.95666835471651	0.577953776532792	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A2	Microglia_deactivation	5.61453404707852	0.563022970780242	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_5xFAD;eIF2+_S51A3	Microglia_deactivation	7.85769433547676	0.660914909092801	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_5xFAD1	Microglia_deactivation	5.18852708068803	0.544431946371372	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_5xFAD2	Microglia_deactivation	7.36940498504953	0.639605869690702	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE50521_5xFAD3	Microglia_deactivation	4.13945686445347	0.498650324155463	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE52022_4mon_WT_rep1	Microglia_deactivation	-2.03538147879828	0.229179213546931	WT	NA	NA	mixed_model
GSE52022_4mon_WT_rep2	Microglia_deactivation	-3.64443263402998	0.158959917474171	WT	NA	NA	mixed_model
GSE52022_4mon_5XFAD_rep1	Microglia_deactivation	2.77688741195794	0.439187536105878	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE52022_4mon_5XFAD_rep2	Microglia_deactivation	1.43062795716047	0.380436519433842	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE53480_WT_rep1	Microglia_deactivation	-3.45875407820636	0.167062964691376	WT	NA	NA	mixed_model
GSE53480_WT_rep2	Microglia_deactivation	-5.50169790938695	0.0779085103564346	WT	NA	NA	mixed_model
GSE53480_WT_rep3	Microglia_deactivation	-3.33370343489417	0.172520198364946	WT	NA	NA	mixed_model
GSE53480_WT_rep4	Microglia_deactivation	-5.93090000984485	0.0591780496938808	WT	NA	NA	mixed_model
GSE53480_Tg4510_rep1	Microglia_deactivation	3.37493246773605	0.465286335202472	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE53480_Tg4510_rep2	Microglia_deactivation	4.96479665092252	0.534668308194233	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE53480_Tg4510_rep3	Microglia_deactivation	3.12232084839776	0.454262316461948	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE53480_Tg4510_rep4	Microglia_deactivation	4.34747755479861	0.507728386339572	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE63617_15m_hp_VH_rep1	Microglia_deactivation	0.493601809556212	0.339544521517799	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep2	Microglia_deactivation	-2.66484459638418	0.201709324303862	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep3	Microglia_deactivation	0.839329271238886	0.354632133190955	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep4	Microglia_deactivation	0.94961224314163	0.359444902897278	WT	NA	NA	mixed_model
GSE63617_15m_hp_VH_rep5	Microglia_deactivation	-1.21414984132271	0.26501791718834	WT	NA	NA	mixed_model
GSE63617_15m_hp_AD11_rep1	Microglia_deactivation	0.468900079189945	0.33846653334293	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE63617_15m_hp_AD11_rep2	Microglia_deactivation	-0.323969793965036	0.303865542448875	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE63617_15m_hp_AD11_rep3	Microglia_deactivation	-1.10612190548881	0.26973227669505	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE63617_15m_hp_AD11_rep4	Microglia_deactivation	1.09250690619177	0.365680852959717	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE63617_15m_hp_AD11_rep5	Microglia_deactivation	-0.406656491686755	0.300257079355752	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia_deactivation	-1.40247921190577	0.256799187914773	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia_deactivation	-2.86052565660713	0.193169765907008	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia_deactivation	-1.39803089864633	0.256993313144896	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia_deactivation	-2.31817158849522	0.216838199791903	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia_deactivation	-2.68442616450467	0.200854780975671	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia_deactivation	-1.81537931417488	0.238780149529674	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia_deactivation	-3.07888307196548	0.183640607092587	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia_deactivation	-5.0572475356902	0.0973044085407698	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia_deactivation	-3.07905558935535	0.183633078401135	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia_deactivation	-2.96560642975877	0.188584021135937	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia_deactivation	-4.76156181071391	0.110208189380235	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia_deactivation	-3.98649193835796	0.144032384880224	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia_deactivation	-2.54036359511647	0.207141698691109	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia_deactivation	-3.74377329144667	0.154624672437042	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia_deactivation	-4.12251867228822	0.138096152540684	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia_deactivation	-3.43656079950353	0.16803148356226	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia_deactivation	-4.58999483288514	0.117695404670624	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia_deactivation	-2.83426764749854	0.19431567037989	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia_deactivation	-5.26448442975054	0.0882605513744468	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia_deactivation	-4.10163149488756	0.139007672904255	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia_deactivation	-2.49582678338214	0.209085293560135	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia_deactivation	-4.75394515230967	0.110540581790404	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia_deactivation	-3.48281007623921	0.1660131563974	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia_deactivation	-3.75451508627032	0.154155898483757	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia_deactivation	-3.76393625210588	0.153744757028741	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia_deactivation	-4.51879953791555	0.120802380778998	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep1	Microglia_deactivation	3.76298208658191	0.482220893801223	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep2	Microglia_deactivation	6.58999396740269	0.605592225790963	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep3	Microglia_deactivation	7.13605123414659	0.629422267963022	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_18m_Hipp_rep4	Microglia_deactivation	8.84445901922442	0.703977506112747	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep1	Microglia_deactivation	13.0875178128092	0.889145392610401	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep2	Microglia_deactivation	10.0390547660442	0.756109889946822	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_18m_Hipp_rep3	Microglia_deactivation	11.6676711431168	0.827183015993046	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep1	Microglia_deactivation	-1.7353649231224	0.242271992655437	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep2	Microglia_deactivation	-0.978435985430717	0.275304514343138	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep3	Microglia_deactivation	0.16776120304535	0.325324775957367	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_TAS10_18m_Hipp_rep4	Microglia_deactivation	-0.574427582659627	0.292935517284111	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_TAU_18m_Hipp_rep3	Microglia_deactivation	15.6277132300086	0.999999999999999	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep1	Microglia_deactivation	-0.411667513181958	0.300038397432027	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep2	Microglia_deactivation	-2.72488922089879	0.199088965558486	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep3	Microglia_deactivation	2.29461610333669	0.418141125183911	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_ho_TASTPM_4m_Hipp_rep4	Microglia_deactivation	-3.09653074518238	0.18287045930295	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep1	Microglia_deactivation	1.02763925179105	0.362850016279914	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep2	Microglia_deactivation	3.5496359238848	0.472910426998656	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep3	Microglia_deactivation	0.685082302369767	0.347900766360181	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
GSE64398_het_TASTPM_8m_Hipp_rep4	Microglia_deactivation	-2.24291966525081	0.220122207923753	Disease	5.04910708773381e-10	5.04910708773381e-10	mixed_model
