# 2017-02-01
# Input score file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm//jackknife_late_up_regulation_mixed_model_results.tsv
# Input erminej file: /home/bzhuang/ND_project_combined/AD_mouse_model_project/ermineJ/mixed_model_jackknife/random_intercept_include_NA_low_exp_rm_all_processes//2017-02-01_geneset_500/ermineJ_jackknife_late_up_regulation_mixed_model_results.tsv
# only top 174 pathways
# only top 200 genes from the score file are shown ranking in ()
# FDR: corrected p value, []: gene member size of the pathway
geneSymbol	rank	Count	name	sig_paths
Alox5ap	160	20	positive regulation of response to wounding- FDR:0.01148695[66](GO:1903036); positive regulation of defense response- FDR:0.0009936[94](GO:0031349); regulation of inflammatory response- FDR:0.006964[120](GO:0050727); positive regulation of response to external stimulus- FDR:0.00353[123](GO:0032103); inflammatory response- FDR:2.526e-10[151](GO:0006954); fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); regulation of defense response- FDR:1.742e-10[271](GO:0031347); lipid binding- FDR:0.009252[364](GO:0008289); defense response- FDR:2.658e-10[368](GO:0006952); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	positive regulation of response to wounding- FDR:0.01148695[66](GO:1903036); positive regulation of defense response- FDR:0.0009936[94](GO:0031349); regulation of inflammatory response- FDR:0.006964[120](GO:0050727); positive regulation of response to external stimulus- FDR:0.00353[123](GO:0032103); inflammatory response- FDR:2.526e-10[151](GO:0006954); fatty acid metabolic process- FDR:0.04149492[173](GO:0006631); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); monocarboxylic acid metabolic process- FDR:0.001732[249](GO:0032787); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); regulation of defense response- FDR:1.742e-10[271](GO:0031347); lipid binding- FDR:0.009252[364](GO:0008289); defense response- FDR:2.658e-10[368](GO:0006952); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491); cellular lipid metabolic process- FDR:1.403e-10[450](GO:0044255); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Padi2	161	13	cellular response to lipid- FDR:0.01742788[184](GO:0071396); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	cellular response to lipid- FDR:0.01742788[184](GO:0071396); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Ifitm3	162	20	defense response to other organism- FDR:1.122e-10[108](GO:0098542); cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); apical part of cell- FDR:0.009655[206](GO:0045177); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); endocytosis- FDR:2.806e-10[251](GO:0006897); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); immune response- FDR:2.405e-10[309](GO:0006955); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); defense response- FDR:2.658e-10[368](GO:0006952); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023); endosome- FDR:0.00308[494](GO:0005768)	defense response to other organism- FDR:1.122e-10[108](GO:0098542); cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); immune effector process- FDR:6.314e-10[167](GO:0002252); innate immune response- FDR:1.329e-10[173](GO:0045087); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); apical part of cell- FDR:0.009655[206](GO:0045177); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); endocytosis- FDR:2.806e-10[251](GO:0006897); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); immune response- FDR:2.405e-10[309](GO:0006955); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); defense response- FDR:2.658e-10[368](GO:0006952); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023); endosome- FDR:0.00308[494](GO:0005768)
Glipr2	163	12	positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)	positive regulation of cell migration- FDR:0.009741[216](GO:0030335); positive regulation of cell motility- FDR:0.003759[222](GO:2000147); positive regulation of cellular component movement- FDR:0.002331[229](GO:0051272); positive regulation of locomotion- FDR:0.006994[232](GO:0040017); positive regulation of MAPK cascade- FDR:0.006869[256](GO:0043410); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); protein homodimerization activity- FDR:0.02137525[476](GO:0042803); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533); positive regulation of protein phosphorylation- FDR:1.01e-09[489](GO:0001934)
Cyb5r3	166	7	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); cofactor binding- FDR:0.01756194[184](GO:0048037); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); cofactor binding- FDR:0.01756194[184](GO:0048037); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); small molecule biosynthetic process- FDR:0.003848[224](GO:0044283); lipid biosynthetic process- FDR:0.001783[268](GO:0008610); oxidoreductase activity- FDR:1.871e-10[440](GO:0016491)
Tnfaip8l2	167	16	regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); regulation of inflammatory response- FDR:0.006964[120](GO:0050727); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); regulation of defense response- FDR:1.742e-10[271](GO:0031347); immune response- FDR:2.405e-10[309](GO:0006955); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); defense response- FDR:2.658e-10[368](GO:0006952); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101)	regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); regulation of inflammatory response- FDR:0.006964[120](GO:0050727); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); innate immune response- FDR:1.329e-10[173](GO:0045087); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); regulation of defense response- FDR:1.742e-10[271](GO:0031347); immune response- FDR:2.405e-10[309](GO:0006955); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); defense response- FDR:2.658e-10[368](GO:0006952); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101)
Stat3	168	18	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); inflammatory response- FDR:2.526e-10[151](GO:0006954); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); chemical homeostasis- FDR:0.01878224[438](GO:0048878); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	cytokine-mediated signaling pathway- FDR:0.0186849[110](GO:0019221); cytokine receptor binding- FDR:0.04749172[121](GO:0005126); inflammatory response- FDR:2.526e-10[151](GO:0006954); cellular response to cytokine stimulus- FDR:0.003031[184](GO:0071345); response to cytokine- FDR:1.578e-10[234](GO:0034097); response to organonitrogen compound- FDR:0.03124261[301](GO:0010243); response to lipid- FDR:1.629e-10[307](GO:0033993); response to organic cyclic compound- FDR:0.001105[332](GO:0014070); cellular response to oxygen-containing compound- FDR:0.0003483[350](GO:1901701); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); defense response- FDR:2.658e-10[368](GO:0006952); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); chemical homeostasis- FDR:0.01878224[438](GO:0048878); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Npc2	170	7	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); lipid binding- FDR:0.009252[364](GO:0008289); chemical homeostasis- FDR:0.01878224[438](GO:0048878)	steroid metabolic process- FDR:0.01882645[108](GO:0008202); alcohol metabolic process- FDR:0.0042[160](GO:0006066); organic hydroxy compound metabolic process- FDR:0.003803[218](GO:1901615); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); lipid binding- FDR:0.009252[364](GO:0008289); chemical homeostasis- FDR:0.01878224[438](GO:0048878)
Lmo2	171	7	regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cofactor binding- FDR:0.01756194[184](GO:0048037); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); cofactor binding- FDR:0.01756194[184](GO:0048037); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Lyz1	172	10	defense response to bacterium- FDR:0.009465[50](GO:0042742); hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); defense response to other organism- FDR:1.122e-10[108](GO:0098542); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798); response to bacterium- FDR:2.02e-10[154](GO:0009617); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); defense response- FDR:2.658e-10[368](GO:0006952); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023)	defense response to bacterium- FDR:0.009465[50](GO:0042742); hydrolase activity, hydrolyzing O-glycosyl compounds- FDR:0.007032[93](GO:0004553); defense response to other organism- FDR:1.122e-10[108](GO:0098542); hydrolase activity, acting on glycosyl bonds- FDR:0.006561[108](GO:0016798); response to bacterium- FDR:2.02e-10[154](GO:0009617); response to external biotic stimulus- FDR:1.486e-10[231](GO:0043207); response to other organism- FDR:1.486e-10[231](GO:0051707); response to biotic stimulus- FDR:2.105e-10[246](GO:0009607); defense response- FDR:2.658e-10[368](GO:0006952); cytoplasmic, membrane-bounded vesicle- FDR:0.02153127[457](GO:0016023)
Adgre1	174	6	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); side of membrane- FDR:1.098e-10[222](GO:0098552); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); cell surface- FDR:1.943e-10[384](GO:0009986); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); side of membrane- FDR:1.098e-10[222](GO:0098552); transmembrane signaling receptor activity- FDR:0.000202[359](GO:0004888); cell surface- FDR:1.943e-10[384](GO:0009986); signaling receptor activity- FDR:0.001659[405](GO:0038023); receptor activity- FDR:3.157e-10[473](GO:0004872)
Casp8	175	17	cytokine receptor binding- FDR:0.04749172[121](GO:0005126); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); leukocyte differentiation- FDR:0.004247[163](GO:0002521); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); membrane raft- FDR:0.01133395[186](GO:0045121); membrane microdomain- FDR:0.01133395[186](GO:0098857); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); response to cytokine- FDR:1.578e-10[234](GO:0034097); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533)	cytokine receptor binding- FDR:0.04749172[121](GO:0005126); regulation of leukocyte differentiation- FDR:0.01119638[122](GO:1902105); leukocyte differentiation- FDR:0.004247[163](GO:0002521); regulation of endopeptidase activity- FDR:0.04123395[172](GO:0052548); regulation of hemopoiesis- FDR:0.002993[177](GO:1903706); membrane raft- FDR:0.01133395[186](GO:0045121); membrane microdomain- FDR:0.01133395[186](GO:0098857); regulation of peptidase activity- FDR:0.03176813[198](GO:0052547); response to cytokine- FDR:1.578e-10[234](GO:0034097); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684); hemopoiesis- FDR:0.0003673[313](GO:0030097); hematopoietic or lymphoid organ development- FDR:0.0003545[337](GO:0048534); immune system development- FDR:0.0003812[352](GO:0002520); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533)
Slc44a2	176	5	vacuolar membrane- FDR:0.02154622[229](GO:0005774); vacuolar part- FDR:0.02315042[254](GO:0044437); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533)	vacuolar membrane- FDR:0.02154622[229](GO:0005774); vacuolar part- FDR:0.02315042[254](GO:0044437); lytic vacuole- FDR:5.051e-09[295](GO:0000323); lysosome- FDR:5.051e-09[295](GO:0005764); positive regulation of intracellular signal transduction- FDR:1.075e-10[483](GO:1902533)
Vim	177	11	focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)	focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); regulation of cell migration- FDR:0.0001943[377](GO:0030334); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); positive regulation of cell proliferation- FDR:2.196e-10[439](GO:0008284); negative regulation of developmental process- FDR:0.02122147[480](GO:0051093)
Anxa5	178	23	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); side of membrane- FDR:1.098e-10[222](GO:0098552); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); regulation of defense response- FDR:1.742e-10[271](GO:0031347); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); lipid binding- FDR:0.009252[364](GO:0008289); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712)	external side of plasma membrane- FDR:0.0001981[104](GO:0009897); wound healing- FDR:0.01220322[133](GO:0042060); regulation of body fluid levels- FDR:0.02382679[162](GO:0050878); response to wounding- FDR:0.00202[167](GO:0009611); regulation of response to wounding- FDR:1.052e-10[183](GO:1903034); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); side of membrane- FDR:1.098e-10[222](GO:0098552); focal adhesion- FDR:0.006939[256](GO:0005925); cell-substrate adherens junction- FDR:0.00701[259](GO:0005924); cell-substrate junction- FDR:0.001757[261](GO:0030055); regulation of defense response- FDR:1.742e-10[271](GO:0031347); adherens junction- FDR:0.00926[294](GO:0005912); anchoring junction- FDR:0.002941[300](GO:0070161); positive regulation of apoptotic process- FDR:0.0303738[362](GO:0043065); lipid binding- FDR:0.009252[364](GO:0008289); positive regulation of programmed cell death- FDR:0.03017131[366](GO:0043068); cell surface- FDR:1.943e-10[384](GO:0009986); regulation of response to external stimulus- FDR:1.684e-10[388](GO:0032101); positive regulation of cell death- FDR:0.02163691[388](GO:0010942); regulation of cell motility- FDR:1.031e-10[398](GO:2000145); regulation of locomotion- FDR:1.531e-10[430](GO:0040012); regulation of cellular component movement- FDR:1.148e-10[438](GO:0051270); single-organism catabolic process- FDR:1.365e-10[458](GO:0044712)
St6gal1	179	5	carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)	carbohydrate metabolic process- FDR:0.001122[327](GO:0005975); carboxylic acid metabolic process- FDR:1.804e-10[434](GO:0019752); oxoacid metabolic process- FDR:1.443e-10[474](GO:0043436); carbohydrate derivative metabolic process- FDR:0.02106989[476](GO:1901135); organic acid metabolic process- FDR:2.971e-10[480](GO:0006082)
Sla	180	1	endosome- FDR:0.00308[494](GO:0005768)	endosome- FDR:0.00308[494](GO:0005768)
Cmtm3	181	2	regulation of immune response- FDR:1.263e-10[252](GO:0050776); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684)	regulation of immune response- FDR:1.263e-10[252](GO:0050776); positive regulation of immune system process- FDR:3.608e-10[310](GO:0002684)
Abcb1b	182	2	apical plasma membrane- FDR:0.03542176[149](GO:0016324); apical part of cell- FDR:0.009655[206](GO:0045177)	apical plasma membrane- FDR:0.03542176[149](GO:0016324); apical part of cell- FDR:0.009655[206](GO:0045177)
4632428N05Rik	183	23	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:0.02518674[55](GO:0002822); regulation of adaptive immune response- FDR:0.004944[63](GO:0002819); regulation of leukocyte mediated immunity- FDR:0.01105995[72](GO:0002703); negative regulation of cytokine production- FDR:0.01773816[93](GO:0001818); regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); external side of plasma membrane- FDR:0.0001981[104](GO:0009897); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); side of membrane- FDR:1.098e-10[222](GO:0098552); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); cell surface- FDR:1.943e-10[384](GO:0009986)	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains- FDR:0.02518674[55](GO:0002822); regulation of adaptive immune response- FDR:0.004944[63](GO:0002819); regulation of leukocyte mediated immunity- FDR:0.01105995[72](GO:0002703); negative regulation of cytokine production- FDR:0.01773816[93](GO:0001818); regulation of lymphocyte proliferation- FDR:0.03233952[95](GO:0050670); regulation of mononuclear cell proliferation- FDR:0.03255089[96](GO:0032944); regulation of leukocyte proliferation- FDR:0.01759958[97](GO:0070663); external side of plasma membrane- FDR:0.0001981[104](GO:0009897); regulation of T cell activation- FDR:0.01081091[112](GO:0050863); regulation of leukocyte cell-cell adhesion- FDR:0.01110385[115](GO:1903037); regulation of homotypic cell-cell adhesion- FDR:0.01129047[124](GO:0034110); regulation of cell-cell adhesion- FDR:0.0107169[164](GO:0022407); regulation of lymphocyte activation- FDR:1.175e-10[171](GO:0051249); negative regulation of immune system process- FDR:0.0003741[189](GO:0002683); regulation of immune effector process- FDR:0.01142685[192](GO:0002697); regulation of leukocyte activation- FDR:3.367e-10[199](GO:0002694); regulation of cell activation- FDR:1.203e-10[220](GO:0050865); side of membrane- FDR:1.098e-10[222](GO:0098552); regulation of cytokine production- FDR:1.684e-09[232](GO:0001817); regulation of immune response- FDR:1.263e-10[252](GO:0050776); regulation of cell adhesion- FDR:0.0003608[335](GO:0030155); negative regulation of cell proliferation- FDR:0.001799[356](GO:0008285); cell surface- FDR:1.943e-10[384](GO:0009986)
