# 2017-01-31
Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset
GSE63617_3m_hp_AD11_rep1	Microglia	1.03920887857154	0.349887604329774	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep2	Microglia	2.84219189149549	0.420592433114405	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep3	Microglia	-0.219778917370144	0.300515804420447	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep4	Microglia	-1.75243594087247	0.24041193674365	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_3m_hp_AD11_rep5	Microglia	-2.07917512300486	0.227598705690276	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep1	Microglia	-4.17537344585645	0.145395300304058	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep2	Microglia	-5.96248003999193	0.0753130727664189	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep3	Microglia	-3.63426170005663	0.166615252497664	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep4	Microglia	4.30294581361399	0.477876586775049	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE63617_6m_hp_AD11_rep5	Microglia	4.91169907470957	0.501749132877437	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_WT_2m_Hipp_rep1	Microglia	-0.293978998505794	0.297606013260521	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	Microglia	-2.32563045418663	0.217933843698034	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	Microglia	-3.70992766650239	0.163647975954279	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	Microglia	-1.4657841820258	0.251653120595514	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	Microglia	-0.394935270428736	0.293646965465905	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	Microglia	0.248420837457076	0.318876478517081	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	Microglia	1.57242540208281	0.370797941659497	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	Microglia	-4.0703097620981	0.149515422190048	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	Microglia	-3.89664234000778	0.156325872014781	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	Microglia	0.0280165617171252	0.310233220944553	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	Microglia	-4.75030577359007	0.122849058046772	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	Microglia	-1.79963260262077	0.23856109740451	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia	-2.98469772219996	0.192088210096159	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia	2.75373050842482	0.417123378276268	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia	1.12976577006183	0.353438835518417	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia	-4.81411316600281	0.120346821074267	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia	0.406394948922845	0.325071507767788	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia	5.53187417338383	0.526069591724769	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia	-0.0286840164043887	0.308009681044657	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia	-0.622027882450525	0.284741421633179	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia	-0.517899917534136	0.288824848863681	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia	-5.31536735767638	0.10068990165472	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia	3.51032494746801	0.446793585864746	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia	-4.50679880051573	0.132398298785964	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia	-0.440016023506825	0.291879102482716	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia	7.90995414155132	0.619327118712094	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia	-5.62068103865705	0.0887168817290717	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia	0.856863570445225	0.342736847113352	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia	-1.95188187746292	0.232590570320707	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia	1.13304344254827	0.353567370990079	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia	-3.29510341117221	0.17991550467673	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia	7.26852470765848	0.594173161089794	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia	3.83723256895768	0.459613422346917	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia	7.26624648909055	0.594083819674692	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia	4.47312352405594	0.484550185912429	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia	4.67590049587092	0.492502180451963	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia	3.93115583116781	0.463296667350258	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia	2.5099441061969	0.407563179591094	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep1	Microglia	0.732525690102596	0.337860878522382	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	Microglia	-2.48473382742064	0.211694529914748	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	Microglia	-6.47714210549897	0.0551303572539712	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	Microglia	-4.89807779476865	0.11705410857598	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	Microglia	1.41829122531338	0.364753497258066	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	Microglia	-0.499846544399876	0.289532820401567	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	Microglia	-3.61902249568436	0.167212865080939	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	Microglia	-4.77111474288272	0.122033024506536	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	Microglia	-4.67327969591305	0.125869671993252	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	Microglia	-2.20983595385691	0.222474779614418	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	Microglia	-3.85537294054074	0.157944270969428	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	Microglia	-2.37253212626186	0.216094572517984	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep2	Microglia	-6.90040536241281	0.0385318891062401	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep3	Microglia	2.72276889536481	0.415909204024701	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_2m_Hipp_rep4	Microglia	-1.34471059783493	0.256401078274092	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep1	Microglia	3.27822923821919	0.437691843215782	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep2	Microglia	-2.62282613252902	0.206279175072703	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_2m_Hipp_rep3	Microglia	3.19251248567503	0.434330420357571	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	Microglia	5.13250669376027	0.510408207748033	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	Microglia	-1.88428720782566	0.235241327154908	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	Microglia	-2.79860938451464	0.199385751981215	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	Microglia	-3.98540275725391	0.152845090410487	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	Microglia	1.08934977620578	0.351853903267104	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	Microglia	-2.00568953158141	0.230480477799325	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep1	Microglia	-7.88297391831774	-3.48303354191116e-17	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep2	Microglia	-2.6993818953867	0.203277004743571	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep3	Microglia	0.696179289138901	0.336435537274764	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TAU_4m_Hipp_rep4	Microglia	-3.72170648501514	0.163186064033723	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep1	Microglia	1.2591604783232	0.358513110000028	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep2	Microglia	17.6171658022081	1	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep3	Microglia	-0.306742161718339	0.297105499798539	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_4m_Hipp_rep4	Microglia	5.18761947692578	0.512569481520237	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep1	Microglia	-2.50176594870781	0.211026607249467	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep2	Microglia	4.48691717513018	0.485091110441683	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep3	Microglia	8.67062128921995	0.649157039489208	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_8m_Hipp_rep4	Microglia	-1.16219553061252	0.263558492673492	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep1	Microglia	6.54837249964419	0.565932052770115	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep2	Microglia	6.84728523841053	0.577654056729401	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE64398_TPM_18m_Hipp_rep3	Microglia	4.20134102327082	0.47389210702487	Disease	0.322160517096772	0.322160517096772	mixed_model
GSE36237_HippVeh_WT_1	Microglia_activation	-1.23817905861871	0.333461256588073	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_2	Microglia_activation	-0.0409341847645428	0.389896907750279	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_3	Microglia_activation	-2.39892359897735	0.278746155777298	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_4	Microglia_activation	-1.46731098257259	0.322660450827462	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_5	Microglia_activation	0.606409097624649	0.420411333382778	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_6	Microglia_activation	-0.794073425476693	0.35439547910054	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_7	Microglia_activation	1.05909022550044	0.441749787009453	WT	NA	NA	mixed_model
GSE36237_HippVeh_WT_8	Microglia_activation	-0.846270158819468	0.351935032871811	WT	NA	NA	mixed_model
GSE36237_HippVeh_TG_1	Microglia_activation	0.712729118575244	0.425423039630147	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_2	Microglia_activation	2.48105958637801	0.508778486456285	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_3	Microglia_activation	-0.00106015361751929	0.391776487242651	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_4	Microglia_activation	0.956556536027029	0.436916560609521	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_5	Microglia_activation	-0.287810683957624	0.37825965935367	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_6	Microglia_activation	3.06281685006956	0.536201322595966	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_7	Microglia_activation	-1.23548059215601	0.333588456725061	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE36237_HippVeh_TG_8	Microglia_activation	-1.38184682091063	0.326689054933235	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_WT_rep1	Microglia_activation	2.62134788568276	0.515391387204162	WT	NA	NA	mixed_model
GSE48622_WT_rep2	Microglia_activation	2.82992419569059	0.525223243768649	WT	NA	NA	mixed_model
GSE48622_WT_rep3	Microglia_activation	1.44986353168776	0.460170033755213	WT	NA	NA	mixed_model
GSE48622_WT_rep4	Microglia_activation	0.860467333561342	0.43238711401991	WT	NA	NA	mixed_model
GSE48622_APLP2KO_rep1	Microglia_activation	-1.89193666528998	0.302644472953857	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APLP2KO_rep2	Microglia_activation	0.393144797579354	0.410358494648156	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APLP2KO_rep3	Microglia_activation	-0.226289058999522	0.381159661718174	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APLP2KO_rep4	Microglia_activation	0.499267543303612	0.41536090174871	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APPKO_rep1	Microglia_activation	-1.55115344214424	0.318708290409573	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APPKO_rep2	Microglia_activation	1.04757240996107	0.441206860968068	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APPKO_rep3	Microglia_activation	-0.868896690951933	0.350868464868619	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_APPKO_rep4	Microglia_activation	-0.0183829020579507	0.390959928650918	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_N.dCKO_rep1	Microglia_activation	-1.51182468821164	0.320562166660001	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_N.dCKO_rep2	Microglia_activation	-1.33520142568778	0.32888782254595	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_N.dCKO_rep3	Microglia_activation	-2.24755456248924	0.285881379595381	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE48622_N.dCKO_rep4	Microglia_activation	-1.87850873533859	0.30327743784443	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_3m_hp_VH_rep1	Microglia_activation	-0.746862072867693	0.356620924775793	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep2	Microglia_activation	1.87362566179902	0.480145305542115	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep3	Microglia_activation	-0.37701832523849	0.374054595348574	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep4	Microglia_activation	-1.5014270006376	0.321052292182053	WT	NA	NA	mixed_model
GSE63617_3m_hp_VH_rep5	Microglia_activation	6.38490211710739	0.692797562309318	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep1	Microglia_activation	-0.854518467697524	0.351546224623235	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep2	Microglia_activation	-2.69060250110223	0.264997014618979	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep3	Microglia_activation	-0.617855819834986	0.362702013158706	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep4	Microglia_activation	-0.590611981696679	0.363986231432737	WT	NA	NA	mixed_model
GSE63617_6m_hp_VH_rep5	Microglia_activation	-0.093136713856581	0.387436188321897	WT	NA	NA	mixed_model
GSE63617_3m_hp_AD11_rep1	Microglia_activation	1.91042489660669	0.481879945484198	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_3m_hp_AD11_rep2	Microglia_activation	3.00043488438125	0.533260765545958	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_3m_hp_AD11_rep3	Microglia_activation	1.92886117985972	0.482748993807659	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_3m_hp_AD11_rep4	Microglia_activation	-1.25338922741387	0.332744280638551	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_3m_hp_AD11_rep5	Microglia_activation	-0.143499267965946	0.385062201514834	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_6m_hp_AD11_rep1	Microglia_activation	-3.45790621898814	0.228827901763502	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_6m_hp_AD11_rep2	Microglia_activation	-5.32867976246997	0.140643499884589	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_6m_hp_AD11_rep3	Microglia_activation	-4.00518022693746	0.203030535095025	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_6m_hp_AD11_rep4	Microglia_activation	3.30341725758621	0.547542728990451	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE63617_6m_hp_AD11_rep5	Microglia_activation	3.13766141606346	0.539729340890353	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_WT_2m_Hipp_rep1	Microglia_activation	0.479755720614741	0.414441154717125	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep10	Microglia_activation	-1.63272199695193	0.31486331716687	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep11	Microglia_activation	-4.75126049884718	0.167861851658566	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep12	Microglia_activation	0.864048076526892	0.432555902849429	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep2	Microglia_activation	0.0165344883862552	0.392605862335528	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep3	Microglia_activation	1.16142877039951	0.446573814697105	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep4	Microglia_activation	4.73352736875741	0.614955166596287	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep5	Microglia_activation	-3.67974083415353	0.218371076070965	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep6	Microglia_activation	-2.21930651215732	0.287212934358621	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep7	Microglia_activation	0.274967922300124	0.404787880770957	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep8	Microglia_activation	-3.33380696658094	0.234677684269396	WT	NA	NA	mixed_model
GSE64398_WT_2m_Hipp_rep9	Microglia_activation	-2.12045850087603	0.291872425499134	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep1	Microglia_activation	-2.4193785332315	0.277781952413957	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep2	Microglia_activation	1.21312375348978	0.449010609454995	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep3	Microglia_activation	2.59175241261375	0.513996317715389	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep4	Microglia_activation	-2.48546472176937	0.274666785947671	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep5	Microglia_activation	-1.32475084838648	0.329380441180534	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep6	Microglia_activation	3.82895894563345	0.572315678973817	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep7	Microglia_activation	-2.34970965838228	0.28106599931507	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep8	Microglia_activation	1.46410561713018	0.460841376254482	WT	NA	NA	mixed_model
GSE64398_WT_4m_Hipp_rep9	Microglia_activation	0.161590005014817	0.399443479864221	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep1	Microglia_activation	-5.08004975377493	0.152363405098298	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep10	Microglia_activation	2.4145456895257	0.505643158703232	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep2	Microglia_activation	-3.9007923753863	0.207951162866643	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep3	Microglia_activation	-2.12879468992095	0.291479474760956	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep4	Microglia_activation	4.92596719550673	0.624026382660197	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep5	Microglia_activation	-5.56894616904197	0.129317837604956	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep6	Microglia_activation	1.27208339300061	0.451789845115759	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep7	Microglia_activation	-0.836590903334004	0.352391292988698	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep8	Microglia_activation	-0.0936488589005222	0.387412046862054	WT	NA	NA	mixed_model
GSE64398_WT_8m_Hipp_rep9	Microglia_activation	-2.89525546165877	0.2553500966463	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep1	Microglia_activation	6.66027160030523	0.705777911136741	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep2	Microglia_activation	2.9199316051356	0.529466007193562	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep3	Microglia_activation	6.19121575414205	0.683667587102158	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep4	Microglia_activation	3.85301484813959	0.573449624544917	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep5	Microglia_activation	3.61679710922617	0.562314808098614	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep6	Microglia_activation	3.23354550166765	0.544249118694659	WT	NA	NA	mixed_model
GSE64398_WT_18m_Hipp_rep7	Microglia_activation	0.0880744202172131	0.395978106999214	WT	NA	NA	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep1	Microglia_activation	0.498159679992773	0.415308679359864	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep2	Microglia_activation	-1.74243836825143	0.309691513977179	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep3	Microglia_activation	-6.1952482450905	0.0997952509913629	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_2m_Hipp_rep4	Microglia_activation	-3.01578030238148	0.249668804526409	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep1	Microglia_activation	0.223711598640794	0.402371763512853	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep2	Microglia_activation	-1.19778679687285	0.33536526440078	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep3	Microglia_activation	-2.82679675004603	0.258577098951311	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_ho_TASTPM_2m_Hipp_rep4	Microglia_activation	-3.63972286737869	0.22025744039162	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_2m_Hipp_rep1	Microglia_activation	-4.44526772069114	0.182285719376268	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_2m_Hipp_rep2	Microglia_activation	-1.8839514894578	0.303020877653994	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_2m_Hipp_rep3	Microglia_activation	-1.88763395948279	0.30284729362095	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_2m_Hipp_rep4	Microglia_activation	-3.27918294574617	0.237252547818391	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_2m_Hipp_rep2	Microglia_activation	-6.04793774684801	0.106739163697024	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_2m_Hipp_rep3	Microglia_activation	3.28373248772428	0.546614829586247	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_2m_Hipp_rep4	Microglia_activation	-0.213982801628063	0.381739753279471	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_2m_Hipp_rep1	Microglia_activation	3.91213857041223	0.576236594728258	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_2m_Hipp_rep2	Microglia_activation	-0.834986260104451	0.352466932557111	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_2m_Hipp_rep3	Microglia_activation	3.19491184213894	0.54242800775913	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep1	Microglia_activation	3.82958395065225	0.57234514041983	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep2	Microglia_activation	-0.853320115173933	0.351602712486719	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep3	Microglia_activation	-1.50148213543729	0.321049693241444	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_het_TASTPM_4m_Hipp_rep4	Microglia_activation	-4.23662340795568	0.192120781448917	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_4m_Hipp_rep1	Microglia_activation	0.489843251367364	0.414916660087058	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAS10_4m_Hipp_rep2	Microglia_activation	-1.50640076958187	0.320817838984357	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_4m_Hipp_rep1	Microglia_activation	-8.31233824447751	8.3733793409586e-17	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_4m_Hipp_rep2	Microglia_activation	-5.10579522916412	0.151149816550291	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_4m_Hipp_rep3	Microglia_activation	-0.849893671229117	0.351764227979012	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TAU_4m_Hipp_rep4	Microglia_activation	-0.70788865169238	0.358458051373769	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_4m_Hipp_rep1	Microglia_activation	3.74535842923055	0.568374923257314	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_4m_Hipp_rep2	Microglia_activation	12.9019978923215	0.999999999999998	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_4m_Hipp_rep3	Microglia_activation	-0.814163854630903	0.353448457754943	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_4m_Hipp_rep4	Microglia_activation	4.7116340694001	0.613923161672063	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_8m_Hipp_rep1	Microglia_activation	-0.959425454888742	0.346601125869509	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_8m_Hipp_rep2	Microglia_activation	3.30970924495608	0.54783932028274	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_8m_Hipp_rep3	Microglia_activation	6.30524907659886	0.689042882455332	Disease	0.600291697306303	0.600291697306303	mixed_model
GSE64398_TPM_8m_Hipp_rep4	Microglia_activation	-2.08934610396362	0.293338999645588	Disease	0.600291697306303	0.600291697306303	mixed_model
